leaid,statename,lea_name,operational_schools,totalexp_1617,expps_1617,ell_1617_pct,Total_Enrollment,District_Locale,American_Indian_pct,Asian_pct,Black_or_African_American_pct,Hispanic_or_Latino_pct,Hawaiian_pct,Not_Specified_pct,Multi_Racial_pct,White_pct
2911100,MISSOURI,EAST CARTER CO. R-II,3.0,6795000.0,9111.1113,-0.0012171957033486613,673.0,4.0,0.0,0.0,0.7429420505200595,1.0401188707280833,0.0,0.0,2.674591381872214,95.54234769687965
2911160,MISSOURI,EAST LYNNE 40,1.0,2280000.0,12636.363000000001,-0.0016823176669992779,117.0,4.0,0.0,0.0,0.0,0.8547008547008547,0.0,0.0,1.7094017094017093,97.43589743589743
2911220,MISSOURI,EAST PRAIRIE R-II,4.0,11060000.0,9224.2744,0.002638523,1099.0,2.0,0.09099181073703366,0.272975432211101,2.5477707006369426,1.910828025477707,0.0,0.0,2.5477707006369426,92.62966333030027
2911250,MISSOURI,EAST BUCHANAN CO. C-1,3.0,7866000.0,10930.936000000002,-0.003159219017208781,698.0,4.0,0.28653295128939826,0.14326647564469913,0.5730659025787965,0.0,0.0,0.0,2.5787965616045847,96.41833810888252
2911280,MISSOURI,KNOX CO. R-I,2.0,5482000.0,10387.55,-0.0036157469944943788,477.0,4.0,0.0,0.20964360587002095,0.4192872117400419,0.20964360587002095,0.0,0.0,2.5157232704402515,96.64570230607967
2911310,MISSOURI,EL DORADO SPRINGS R-II,3.0,12685000.0,9309.9912,0.000628312131594283,1234.0,2.0,0.3241491085899514,0.3241491085899514,0.08103727714748785,1.4586709886547813,0.1620745542949757,0.0,1.1345218800648298,96.51539708265803
2911340,MISSOURI,ELDON R-I,5.0,19121000.0,8939.9482,0.00156658,1944.0,2.0,0.205761316872428,0.668724279835391,1.131687242798354,1.8518518518518519,0.257201646090535,0.0,1.440329218106996,94.44444444444444
2911400,MISSOURI,ELSBERRY R-II,3.0,8242000.0,9632.7539,0.017369726999999998,845.0,4.0,0.7100591715976331,0.23668639053254437,2.7218934911242605,3.905325443786982,0.0,0.0,4.023668639053255,88.40236686390533
2911450,MISSOURI,EMINENCE R-I,2.0,2922000.0,10503.788,0.0006712475358385817,287.0,4.0,0.0,0.34843205574912894,0.0,0.34843205574912894,0.0,0.0,0.0,99.30313588850174
2911550,MISSOURI,COLE CO. R-V,2.0,5642000.0,8954.6221,-0.0022931083121787155,589.0,4.0,0.0,0.0,0.6791171477079796,0.5093378607809848,0.0,0.0,1.3582342954159592,97.45331069609507
2911580,MISSOURI,EVERTON R-III,2.0,2019000.0,9545.4541,0.007915797964948817,177.0,4.0,2.824858757062147,1.1299435028248588,0.0,1.694915254237288,0.0,0.0,2.2598870056497176,92.090395480226
2911650,MISSOURI,EXCELSIOR SPRINGS 40,7.0,30635000.0,9627.5576,0.001705321,2886.0,2.0,0.5544005544005544,0.31185031185031187,5.405405405405405,4.573804573804574,0.03465003465003465,0.0,5.717255717255718,83.4026334026334
2911670,MISSOURI,EXETER R-VI,2.0,3077000.0,9012.8613,0.051446944,296.0,2.0,0.33783783783783783,8.108108108108109,0.33783783783783783,2.7027027027027026,0.0,0.0,0.33783783783783783,88.17567567567568
2911700,MISSOURI,FAIR GROVE R-X,3.0,9540000.0,7462.8672,0.002590674,1211.0,4.0,0.8257638315441783,0.7431874483897605,0.2477291494632535,1.2386457473162675,0.0,0.0,1.486374896779521,95.45829892650701
2911730,MISSOURI,FAIR PLAY R-II,3.0,6960000.0,16076.732,0.004491142127668241,435.0,4.0,0.0,0.45977011494252873,0.45977011494252873,1.6091954022988506,0.0,0.0,1.6091954022988506,95.86206896551724
2911760,MISSOURI,FAIRFAX R-III,3.0,1870000.0,12167.785,0.007673534285773831,147.0,4.0,0.0,0.0,2.7210884353741496,2.0408163265306123,0.0,0.0,0.0,95.23809523809524
2911850,MISSOURI,FAIRVIEW R-XI,1.0,5848000.0,9242.4238,0.0008888088661944127,494.0,4.0,0.0,0.6072874493927125,0.0,1.417004048582996,0.6072874493927125,0.0,2.0242914979757085,95.34412955465586
2911910,MISSOURI,FARMINGTON R-VII,8.0,41557000.0,8412.1338,0.008022061,4020.0,2.0,0.29850746268656714,0.9701492537313433,1.9154228855721394,1.9900497512437811,0.14925373134328357,0.0,1.318407960199005,93.35820895522389
2911940,MISSOURI,MID-BUCHANAN CO. R-V,2.0,9578000.0,9666.1973,0.004225352,744.0,4.0,0.0,0.0,1.6129032258064515,0.9408602150537635,0.13440860215053763,0.0,2.4193548387096775,94.89247311827957
2911990,MISSOURI,FAYETTE R-III,3.0,6213000.0,9024.7295,0.004636785,615.0,2.0,0.16260162601626016,0.16260162601626016,7.317073170731708,1.4634146341463414,0.16260162601626016,0.0,6.829268292682927,83.90243902439025
2912010,MISSOURI,FERGUSON-FLORISSANT R-II,24.0,136513000.0,11243.391000000001,0.012386763,10365.0,3.0,0.03859141341051616,0.26049204052098407,82.26724553786782,3.5214664737095998,0.01929570670525808,0.0,4.573082489146165,9.319826338639652
2912030,MISSOURI,FESTUS R-VI,4.0,27059000.0,8494.9932,-0.0038143881733764817,3059.0,3.0,0.2615233736515201,0.8826413860738803,2.9421379535796013,0.9153318077803204,0.06538084341288003,0.0,4.249754821837202,90.6832298136646
2912180,MISSOURI,FORDLAND R-III,3.0,7708000.0,10253.815999999999,-0.001513872740981359,567.0,4.0,0.0,0.0,0.0,0.1763668430335097,0.0,0.0,0.8818342151675485,98.94179894179894
2912240,MISSOURI,FORSYTH R-III,3.0,11582000.0,9098.4844,0.003603441885623948,1160.0,2.0,0.8620689655172413,0.8620689655172413,0.43103448275862066,2.0689655172413794,0.25862068965517243,0.0,2.5,93.01724137931035
2912290,MISSOURI,FORT OSAGE R-I,11.0,57750000.0,11112.055,0.018434133000000002,5019.0,4.0,0.697350069735007,1.0360629607491532,10.08168957959753,10.261008168957959,2.092050209205021,0.0,1.6537158796573022,74.17812313209802
2912300,MISSOURI,FOX C-6,18.0,118195000.0,9713.1162,0.015676711,11382.0,3.0,0.18450184501845018,1.238798102266737,1.2915129151291513,2.8290282902829027,0.043929010718678614,0.0,3.1892461781760675,91.22298365840801
2912450,MISSOURI,SPRING BLUFF R-XV,1.0,3591000.0,11306.532,0.002140087657171219,193.0,4.0,0.0,1.0362694300518134,0.0,0.5181347150259067,0.0,0.0,0.0,98.44559585492227
2912480,MISSOURI,STRAIN-JAPAN R-XVI,1.0,1086000.0,11197.183,-0.001973812340304304,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2912510,MISSOURI,FRANKLIN CO. R-II,1.0,2218000.0,13341.667,0.009517864080506505,117.0,4.0,0.0,2.5641025641025643,0.0,1.7094017094017093,0.0,0.0,0.8547008547008547,94.87179487179488
2912540,MISSOURI,FREDERICKTOWN R-I,4.0,17813000.0,8504.5732,0.0066056909999999995,1916.0,2.0,0.05219206680584551,0.4175365344467641,0.3653444676409186,2.139874739039666,0.10438413361169102,0.0,1.931106471816284,94.98956158663883
2912550,MISSOURI,FULTON 58,5.0,20784000.0,8421.9629,0.005188067,2362.0,2.0,0.3810330228619814,0.6350550381033023,7.959356477561388,2.4555461473327687,0.1693480101608806,0.0,8.63674851820491,79.76291278577477
2912600,MISSOURI,GAINESVILLE R-V,2.0,5899000.0,9460.6553,-0.002460430584085488,634.0,4.0,0.47318611987381703,0.15772870662460567,0.0,0.31545741324921134,0.15772870662460567,0.0,1.8927444794952681,97.0031545741325
2912630,MISSOURI,GALENA R-II,2.0,5968000.0,11096.841999999999,0.016842104,492.0,4.0,0.2032520325203252,0.2032520325203252,0.4065040650406504,3.048780487804878,0.0,0.0,3.861788617886179,92.27642276422765
2912660,MISSOURI,GALLATIN R-V,3.0,6136000.0,9321.373,0.00790001132663029,583.0,4.0,0.0,0.5145797598627787,1.2006861063464838,1.8867924528301887,0.8576329331046312,0.0,0.0,95.54030874785592
2912690,MISSOURI,GRUNDY CO. R-V,2.0,2529000.0,19895.162,0.005206977866007878,122.0,4.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,98.36065573770492
2912720,MISSOURI,GASCONADE C-4,1.0,1068000.0,13250.0,0.006583351775072438,69.0,4.0,0.0,0.0,0.0,2.898550724637681,0.0,0.0,0.0,97.10144927536231
2912780,MISSOURI,GIDEON 37,2.0,2905000.0,11848.739,0.004380802940313067,261.0,4.0,0.0,0.0,0.0,1.9157088122605364,0.0,0.0,0.0,98.08429118773947
2912840,MISSOURI,GILLIAM C-4,1.0,619000.0,16272.728000000001,0.035618721667572406,40.0,4.0,0.0,0.0,2.5,12.5,0.0,0.0,0.0,85.0
2912870,MISSOURI,GILMAN CITY R-IV,2.0,1743000.0,11906.475,0.003921639422049178,142.0,4.0,2.112676056338028,1.408450704225352,0.704225352112676,0.0,0.0,0.0,2.112676056338028,93.66197183098592
2912900,MISSOURI,GLASGOW,2.0,3748000.0,9338.1924,0.001121841761292347,357.0,4.0,0.0,0.0,3.9215686274509802,1.9607843137254901,0.0,0.0,3.641456582633053,90.47619047619048
2912930,MISSOURI,GOLDEN CITY R-III,2.0,2218000.0,11302.083,-0.0005479164095512357,178.0,4.0,0.0,0.5617977528089888,0.0,2.808988764044944,0.0,0.0,7.303370786516854,89.32584269662921
2913080,MISSOURI,GRAIN VALLEY R-V,8.0,51135000.0,9178.4365,0.002354049,4471.0,3.0,0.22366360993066428,0.8722880787295907,2.5721315142026393,7.716394542607918,0.20129724893759784,0.0,6.173115634086334,82.24110937150526
2913140,MISSOURI,GRANDVIEW C-4,9.0,57498000.0,11247.621000000001,0.07748074099999999,4280.0,3.0,0.4205607476635514,0.5607476635514018,50.42056074766355,22.66355140186916,0.14018691588785046,0.0,5.981308411214953,19.813084112149532
2913170,MISSOURI,GRANDVIEW R-II,3.0,8548000.0,10393.048,0.0012353121360737795,733.0,4.0,0.0,0.2728512960436562,0.6821282401091405,1.364256480218281,0.0,0.0,2.0463847203274215,95.6343792633015
2913230,MISSOURI,GREEN CITY R-I,2.0,3399000.0,11345.588,0.014705882,274.0,4.0,0.0,0.0,0.36496350364963503,3.2846715328467155,0.0,0.0,1.8248175182481752,94.52554744525547
2913260,MISSOURI,GREEN FOREST R-II,1.0,2460000.0,9091.8369,0.015306123,186.0,4.0,0.0,0.0,1.075268817204301,1.075268817204301,0.0,0.0,0.0,97.84946236559139
2913290,MISSOURI,GREEN RIDGE R-VIII,2.0,3470000.0,9045.5762,0.032171581,395.0,4.0,0.0,0.0,0.5063291139240507,3.037974683544304,0.0,0.0,4.810126582278481,91.64556962025317
2913320,MISSOURI,GREENFIELD R-IV,2.0,6206000.0,9214.5918,0.006437768000000001,407.0,4.0,0.0,0.7371007371007371,0.7371007371007371,1.4742014742014742,0.0,0.0,4.176904176904177,92.87469287469287
2913380,MISSOURI,GREENVILLE R-II,4.0,7539000.0,8573.8916,0.008971894044382256,795.0,4.0,0.25157232704402516,0.12578616352201258,0.8805031446540881,3.1446540880503147,0.25157232704402516,0.0,1.0062893081761006,94.33962264150944
2913440,MISSOURI,PLEASANT VIEW R-VI,1.0,1493000.0,10621.848999999998,0.003029737901589974,139.0,4.0,0.0,0.7194244604316546,1.4388489208633093,0.0,1.4388489208633093,0.0,0.0,96.40287769784173
2913500,MISSOURI,HALE R-I,2.0,1719000.0,10458.599,0.01108552714752789,157.0,4.0,0.0,0.0,0.0,1.910828025477707,3.821656050955414,0.0,0.0,94.26751592356688
2913530,MISSOURI,HALFWAY R-III,2.0,2881000.0,9654.6758,-0.006752159347405029,253.0,4.0,0.0,0.0,0.0,0.3952569169960474,0.0,0.0,5.138339920948616,94.46640316205534
2913560,MISSOURI,HALLSVILLE R-IV,4.0,11477000.0,7941.0073,0.005755395999999999,1426.0,4.0,0.42075736325385693,1.6830294530154277,2.314165497896213,2.9453015427769986,0.07012622720897616,0.0,5.11921458625526,87.44740532959327
2913590,MISSOURI,HAMILTON R-II,3.0,7423000.0,10844.236,0.001869889453058049,657.0,4.0,0.91324200913242,0.15220700152207,0.15220700152207,1.36986301369863,0.0,0.0,2.2831050228310503,95.12937595129375
2913620,MISSOURI,HANCOCK PLACE,3.0,18583000.0,11189.502,0.053169735,1490.0,3.0,0.1342281879194631,1.0067114093959733,20.469798657718123,6.845637583892618,0.06711409395973154,0.0,9.731543624161073,61.74496644295302
2913650,MISSOURI,HANNIBAL 60,9.0,34816000.0,8582.2891,0.00599455,3614.0,2.0,0.11068068622025456,0.5257332595462092,8.633093525179856,2.1859435528500275,0.02767017155506364,0.0,5.340343110127283,83.1765356945213
2913680,MISSOURI,HARDIN-CENTRAL C-2,2.0,2652000.0,10452.282,-0.0011019500364933266,239.0,4.0,0.0,0.0,0.0,0.41841004184100417,0.0,0.0,0.8368200836820083,98.74476987447699
2913710,MISSOURI,HARRISBURG R-VIII,3.0,5466000.0,9248.6387,0.005444646,611.0,4.0,0.0,0.32733224222585927,1.9639934533551555,1.6366612111292962,0.0,0.0,0.8183306055646481,95.25368248772504
2913760,MISSOURI,HARRISONVILLE R-IX,7.0,27462000.0,9935.458,0.00996016,2505.0,2.0,0.47904191616766467,0.6387225548902196,1.6766467065868262,4.431137724550898,0.11976047904191617,0.0,3.2335329341317367,89.42115768463074
2913770,MISSOURI,HARTVILLE R-II,3.0,6442000.0,8585.7139,0.0009308529697246715,719.0,4.0,0.27816411682892905,0.0,0.9735744089012517,1.2517385257301807,0.0,0.0,1.6689847009735743,95.82753824756607
2913800,MISSOURI,HAYTI R-II,2.0,6990000.0,9714.0781,0.037844111352683854,667.0,2.0,0.14992503748125938,0.4497751124437781,74.5127436281859,1.949025487256372,0.0,0.0,0.0,22.938530734632682
2913830,MISSOURI,HAZELWOOD,33.0,202112000.0,10288.228000000001,0.022516044,17418.0,3.0,0.1664944310483408,1.0047077735675738,78.5164772074865,2.2562866000688944,0.18945918015845678,0.0,2.0094155471351476,15.857159260535079
2914250,MISSOURI,DUNKLIN R-V,3.0,19191000.0,9963.6045,0.001733102,1649.0,3.0,0.30321406913280774,0.5457853244390539,3.4566403881140086,2.2437841115827775,0.1212856276531231,0.0,3.0927835051546393,90.2365069739236
2914280,MISSOURI,GASCONADE CO. R-I,3.0,10096000.0,8939.0244,0.004065041,912.0,4.0,0.0,0.21929824561403508,0.32894736842105265,1.5350877192982457,0.0,0.0,1.5350877192982457,96.38157894736842
2914310,MISSOURI,HERMITAGE R-IV,3.0,3752000.0,11693.798999999999,0.004439335191011307,228.0,4.0,0.0,0.43859649122807015,1.7543859649122806,1.3157894736842106,0.0,0.0,1.3157894736842106,95.17543859649123
2914320,MISSOURI,HICKORY CO. R-I,3.0,6815000.0,8826.5898,0.0014331245266598625,701.0,4.0,0.28530670470756064,0.0,0.9985734664764622,0.9985734664764622,0.0,0.0,0.7132667617689016,97.00427960057061
2914340,MISSOURI,HICKMAN MILLS C-1,14.0,94603000.0,11121.028,0.060993135,5830.0,1.0,0.22298456260720412,1.783876500857633,71.50943396226415,12.041166380789022,0.274442538593482,0.0,4.974271012006861,9.193825042881647
2914370,MISSOURI,HIGBEE R-VIII,2.0,2437000.0,12030.928,-0.0015461962497725634,204.0,4.0,0.0,0.49019607843137253,0.49019607843137253,0.9803921568627451,0.9803921568627451,0.0,5.392156862745098,91.66666666666667
2914400,MISSOURI,LAFAYETTE CO. C-1,3.0,10331000.0,9891.9756,0.00308642,994.0,2.0,0.4024144869215292,0.5030181086519114,4.0241448692152915,3.420523138832998,0.0,0.0,4.426559356136821,87.22334004024145
2914430,MISSOURI,HILLSBORO R-III,6.0,33218000.0,9331.2813,0.0025340058345770244,3453.0,4.0,0.3764842166232262,0.2896032435563278,0.4923255140457573,2.3457862728062553,0.08688097306689835,0.0,1.361135244714741,95.04778453518679
2914460,MISSOURI,HOLCOMB R-III,2.0,4548000.0,8132.4375,0.032629557000000003,510.0,4.0,0.0,0.0,0.0,12.549019607843137,0.0,0.0,3.1372549019607843,84.31372549019608
2914490,MISSOURI,HOLDEN R-III,3.0,12889000.0,9892.916,0.0032948929999999997,1188.0,4.0,0.5050505050505051,0.4208754208754209,1.1784511784511784,3.451178451178451,0.0,0.0,5.723905723905724,88.72053872053873
2914520,MISSOURI,HOLLIDAY C-2,1.0,871000.0,12418.181999999999,0.025339750052648255,50.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,90.0
2914550,MISSOURI,HOLLISTER R-V,4.0,16267000.0,10296.516,0.031875465,1438.0,2.0,0.7649513212795549,0.6954102920723226,1.599443671766342,10.083449235048679,0.06954102920723226,0.0,3.0598052851182196,83.72739916550765
2914840,MISSOURI,HOUSTON R-I,4.0,10697000.0,10111.66,0.003952569,1080.0,4.0,0.46296296296296297,0.18518518518518517,0.6481481481481481,2.314814814814815,0.09259259259259259,0.0,1.8518518518518519,94.44444444444444
2915060,MISSOURI,JUNCTION HILL C-12,1.0,2701000.0,8775.8623,0.00021514891022667015,222.0,4.0,0.45045045045045046,0.0,0.9009009009009009,0.9009009009009009,0.0,0.0,0.45045045045045046,97.29729729729729
2915180,MISSOURI,GLENWOOD R-VIII,1.0,3167000.0,8732.8242,0.0013604709646465596,227.0,4.0,0.0,0.44052863436123346,0.8810572687224669,0.8810572687224669,0.0,0.0,0.0,97.79735682819383
2915210,MISSOURI,HOWELL VALLEY R-I,1.0,2797000.0,10435.78,0.0030957815929956722,219.0,4.0,0.0,0.91324200913242,1.36986301369863,0.45662100456621,0.91324200913242,0.0,0.45662100456621,95.89041095890411
2915240,MISSOURI,HUDSON R-IX,1.0,618000.0,10937.5,-0.001977095143290697,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2915270,MISSOURI,PETTIS CO. R-V,2.0,3797000.0,10260.0,0.17142858,328.0,4.0,0.0,0.0,0.3048780487804878,0.6097560975609756,0.0,0.0,0.0,99.08536585365853
2915300,MISSOURI,HUMANSVILLE R-IV,3.0,3887000.0,9298.3867,0.004312104486499269,346.0,4.0,0.5780346820809249,0.5780346820809249,0.5780346820809249,1.4450867052023122,0.0,0.0,1.7341040462427746,95.08670520231213
2915330,MISSOURI,HUME R-VIII,2.0,1826000.0,10698.718,-0.0033491047728884393,144.0,4.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,4.861111111111111,92.36111111111111
2915390,MISSOURI,HURLEY R-I,2.0,2348000.0,10410.959,0.003056680648296506,203.0,4.0,0.0,0.0,0.0,1.477832512315271,0.0,0.0,0.0,98.52216748768473
2915420,MISSOURI,IBERIA R-V,2.0,6547000.0,8939.0938,-0.0013829611205646297,691.0,4.0,0.5788712011577424,0.0,0.4341534008683068,0.723589001447178,0.0,0.0,1.447178002894356,96.81620839363242
2915450,MISSOURI,SCOTT CITY R-I,3.0,8442000.0,8901.5605,0.003601441,815.0,2.0,0.24539877300613497,0.12269938650306748,0.9815950920245399,2.085889570552147,0.0,0.0,3.1901840490797544,93.37423312883436
2915480,MISSOURI,INDEPENDENCE 30,30.0,180885000.0,10102.663,0.061796263,14644.0,3.0,0.40972411909314393,0.8604206500956023,12.680961485932805,20.718382955476645,0.9628516798688883,0.0,8.966129472821633,55.40152963671128
2915510,MISSOURI,IRON CO. C-4,2.0,4778000.0,13429.412,0.0021696578619758156,402.0,4.0,0.24875621890547264,0.0,0.4975124378109453,0.9950248756218906,0.0,0.0,0.0,98.2587064676617
2915600,MISSOURI,JACKSON R-II,10.0,47010000.0,7985.4209,0.003452906,5407.0,3.0,0.2034399852043647,0.4808581468466802,2.237839837248012,2.348807101904938,0.07397817643795081,0.0,3.6064361013501016,91.04864065100796
2915630,MISSOURI,NORTH DAVIESS R-III,2.0,1285000.0,14423.528999999999,-0.002060871723289337,67.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492537313432836,98.50746268656717
2915660,MISSOURI,JAMESTOWN C-1,2.0,2430000.0,10971.292,-0.0013326982816648791,211.0,4.0,0.47393364928909953,0.0,0.0,0.9478672985781991,0.0,0.0,2.843601895734597,95.73459715639811
2916140,MISSOURI,JASPER CO. R-V,2.0,3934000.0,8665.1582,0.011312217,460.0,4.0,0.8695652173913043,1.5217391304347827,1.5217391304347827,4.130434782608695,0.43478260869565216,0.0,0.0,91.52173913043478
2916190,MISSOURI,JEFFERSON CITY,17.0,92519000.0,9661.4629,0.020517396,9024.0,1.0,0.1773049645390071,1.5846631205673758,20.52304964539007,6.848404255319149,0.09973404255319149,0.0,8.809840425531915,61.957003546099294
2916200,MISSOURI,JEFFERSON C-123,2.0,3112000.0,14357.143,-0.0003851608185295452,121.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2916230,MISSOURI,JEFFERSON CO. R-VII,5.0,18185000.0,10548.097,0.007919860611272617,1073.0,4.0,0.1863932898415657,0.4659832246039143,1.30475302889096,2.60950605778192,0.0,0.0,1.5843429636533084,93.84902143522834
2916290,MISSOURI,JENNINGS,7.0,31717000.0,10526.827,0.00311042,2511.0,3.0,0.0,0.0,98.84508164078056,0.5973715651135006,0.0,0.0,0.15929908403026682,0.39824771007566706
2916350,MISSOURI,JOPLIN SCHOOLS,17.0,78939000.0,8003.7041,0.022480521,7712.0,1.0,1.7764522821576763,1.2966804979253113,4.162344398340249,8.687759336099585,1.270746887966805,0.0,7.429979253112033,75.37603734439834
2916380,MISSOURI,CLARK CO. R-I,5.0,10589000.0,8753.4375,0.0019380557228446393,1074.0,4.0,0.0,0.27932960893854747,0.5586592178770949,0.5586592178770949,0.0,0.0,0.8379888268156425,97.76536312849161
2916400,MISSOURI,KANSAS CITY 33,35.0,255614000.0,14157.813,0.22993082,15345.0,1.0,0.16943629846855654,4.131638970348647,56.56565656565657,26.901270772238515,0.6516780710329098,0.0,1.8442489410231346,9.736070381231672
2916450,MISSOURI,KEARNEY R-I,7.0,38912000.0,9970.4951,0.003760486,3605.0,2.0,0.24965325936199723,0.44382801664355065,0.9986130374479889,2.940360610263523,0.0,0.0,2.968099861303745,92.3994452149792
2916470,MISSOURI,KELSO C-7,1.0,2116000.0,9007.6338,-0.0036624091907430933,150.0,4.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,97.33333333333333
2916500,MISSOURI,KENNETT 39,7.0,19422000.0,8797.9502,0.007320644,1966.0,2.0,0.2034587995930824,0.7121057985757884,27.619532044760938,7.578840284842319,0.0508646998982706,0.0,2.5432349949135302,61.291963377416074
2916530,MISSOURI,KEYTESVILLE R-III,2.0,2761000.0,13261.745,0.004465193408181439,144.0,4.0,0.0,1.3888888888888888,2.0833333333333335,0.0,0.0,0.0,0.0,96.52777777777777
2916590,MISSOURI,KING CITY R-I,2.0,5273000.0,11910.403999999999,0.012611255111856123,330.0,4.0,0.0,3.0303030303030303,0.0,1.2121212121212122,0.9090909090909091,0.0,0.0,94.84848484848484
2916620,MISSOURI,KINGSTON 42,1.0,759000.0,15730.774240926248,-0.004839256481740356,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,97.14285714285714
2916660,MISSOURI,KINGSVILLE R-I,2.0,2957000.0,10567.669,0.011278195,260.0,4.0,0.0,0.0,1.1538461538461537,1.5384615384615385,0.0,0.0,0.7692307692307693,96.53846153846153
2916710,MISSOURI,KIRBYVILLE R-VI,2.0,3731000.0,10826.415,0.01509434,237.0,4.0,0.8438818565400844,0.4219409282700422,1.6877637130801688,9.70464135021097,0.0,0.0,5.485232067510548,81.85654008438819
2916740,MISSOURI,KIRKSVILLE R-III,5.0,27114000.0,9460.4404,0.032419916,2581.0,4.0,0.07748934521503294,1.6272762495156916,6.625339015885316,2.0534676481983727,0.0,0.0,3.641999225106548,85.97442851607904
2916770,MISSOURI,KIRKWOOD R-VII,9.0,73338000.0,10873.155,0.007958879,6115.0,3.0,0.11447260834014718,1.749795584627964,9.975470155355683,4.137367130008177,0.06541291905151267,0.0,5.511038430089942,78.44644317252657
2916830,MISSOURI,KNOB NOSTER R-VIII,4.0,16286000.0,10066.667,0.014239483,1588.0,2.0,0.44080604534005036,1.3224181360201512,6.297229219143577,9.06801007556675,1.1964735516372795,0.0,4.659949622166247,77.01511335012594
2916860,MISSOURI,OREGON-HOWELL R-III,2.0,2490000.0,8894.7373,0.022556391000000002,267.0,4.0,0.7490636704119851,0.0,0.0,4.868913857677903,0.0,0.0,3.3707865168539324,91.01123595505618
2916920,MISSOURI,LA MONTE R-IV,2.0,3753000.0,9845.5059,0.1994382,370.0,4.0,0.5405405405405406,0.2702702702702703,0.8108108108108109,34.86486486486486,3.7837837837837838,0.0,4.324324324324325,55.4054054054054
2916950,MISSOURI,LA PLATA R-II,2.0,3827000.0,10784.023000000001,0.005587030911564317,329.0,4.0,0.303951367781155,0.0,1.21580547112462,2.127659574468085,0.0,0.0,0.0,96.35258358662614
2917000,MISSOURI,LACLEDE CO. C-5,1.0,5199000.0,9147.9717,0.007159905,443.0,4.0,1.3544018058690745,0.0,0.6772009029345373,0.22573363431151242,0.6772009029345373,0.0,0.0,97.06546275395034
2917820,MISSOURI,LADUE,8.0,84946000.0,13744.248,0.038508113,4228.0,3.0,0.1892147587511826,16.43803216650899,14.78240302743614,4.848628192999054,0.0,0.0,6.575212866603595,57.16650898770104
2917850,MISSOURI,LAMAR R-I,6.0,14298000.0,9845.3291,0.019142419,1268.0,2.0,0.7097791798107256,0.31545741324921134,0.3943217665615142,5.757097791798107,0.0,0.0,5.28391167192429,87.53943217665615
2917880,MISSOURI,LAQUEY R-V,3.0,7477000.0,10767.964,0.0014069091043447113,657.0,4.0,0.45662100456621,0.60882800608828,1.21765601217656,3.0441400304414,0.0,0.0,7.610350076103501,87.06240487062405
2917910,MISSOURI,LAREDO R-VII,1.0,951000.0,19500.0,0.007324514574731128,36.0,4.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,97.22222222222223
2917970,MISSOURI,LATHROP R-II,3.0,10276000.0,9682.0039,0.01015249963495471,966.0,4.0,1.0351966873706004,0.4140786749482402,1.5527950310559007,3.002070393374741,0.3105590062111801,0.0,0.2070393374741201,93.47826086956522
2918220,MISSOURI,LAWSON R-XIV,3.0,10976000.0,8818.499,0.004184886439016877,1113.0,4.0,0.44923629829290207,0.0,0.44923629829290207,2.2461814914645104,0.0,0.0,0.44923629829290207,96.40610961365678
2918240,MISSOURI,WEST ST. FRANCOIS CO. R-IV,3.0,10780000.0,9232.2646,7.515118175160929e-05,1015.0,4.0,0.09852216748768473,0.2955665024630542,0.7881773399014779,0.49261083743842365,0.0,0.0,0.39408866995073893,97.93103448275862
2918270,MISSOURI,LEBANON R-III,7.0,48138000.0,8853.418,0.008106924,4582.0,2.0,0.30554343081623747,0.5892623308598866,1.3094718463553034,3.688345700567438,0.04364906154517678,0.0,4.081187254474028,89.98254037538193
2918300,MISSOURI,LEE'S SUMMIT R-VII,27.0,235640000.0,10788.145,0.01868186,18410.0,3.0,0.2770233568712656,2.3465507876154263,12.44975556762629,3.7045084193373166,0.2824551873981532,0.0,6.132536664856056,74.80717001629549
2918330,MISSOURI,LEESVILLE R-IX,1.0,1313000.0,9891.3047,-0.0035084503060761885,93.0,4.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,5.376344086021505,91.39784946236558
2918360,MISSOURI,LEETON R-X,3.0,4817000.0,10957.576000000001,0.009090909,320.0,4.0,1.25,1.875,0.3125,1.25,0.0,0.0,0.0,95.3125
2918420,MISSOURI,LEOPOLD R-III,2.0,1690000.0,8356.7842,-0.0014389601402995666,201.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2918450,MISSOURI,LESTERVILLE R-IV,3.0,4907000.0,17412.879,0.010123127210065475,266.0,4.0,0.0,0.7518796992481203,5.639097744360902,1.5037593984962405,0.0,0.0,0.0,92.10526315789474
